11-11-2016 23:04,@live_delhi,News Tweet,"#NewDelhi: Believe it or not, within hours last evening, #salt prices shot up to Rs 400 per kg in Delhi following… https://t.co/2u98mjD3M4",7.97E+17,Twitter Web Client,185,5,0,0,No,17-01-2016,"New Delhi, India",We tweet news. we are India's first Twitter based news provider. kindly follow us and be interactive,View
11-11-2016 23:05,@Abhishek42713,Mossad :India,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,355,343,1479,0,No,20-04-2012,India,Seculars stay away !! Un-Official Fan Account,View
11-11-2016 23:05,@Aslipankajtweet,pankaj jaiswal,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,128,301,1479,0,No,24-12-2010,"Allahabad, Uttar Pradesh",Doctor orthopaedician,View
11-11-2016 23:06,@Sarah69703302,Sarah,RT @iamdivratawal: @Salt #rumours what the freak is going on... @IndianExpress,7.97E+17,RRTwerts,1334,1362,5,0,No,15-09-2013,Georgia,"Never regret anything that has happened in your life, it cannot be changed, undone or forgotten so take it as a lesson learned and move on.",View
11-11-2016 23:06,@Humor_Silly,Humor Silly,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,TweetDeck,1511,193,1479,0,No,01-04-2016,ur Heart,Humor is not always Silly,View
11-11-2016 23:06,@kanikagrover_,kanika grover,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,10,108,1479,0,No,14-06-2016,"New Delhi, India",,View
11-11-2016 23:06,@Rahulpandya03,Rahul pandya,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,30,348,1479,0,No,03-09-2015,,,View
11-11-2016 23:06,@vickyb0050,vicky,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,74,938,1479,0,No,25-07-2014,,,View
11-11-2016 23:07,@manojvani,Aղἶომl Lօνεɾ,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,205,978,1479,0,No,28-08-2011,Delhi,ॐ [भारत माता की जय] Proud Hindu ...Proud Bharatiya ... Ⓥegetarian ... ♥Animals ... ♥Nature ... ♥☮Peace,View
11-11-2016 23:07,@thatsumit,सुमित अस्थाना,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,102,153,1479,0,No,16-05-2009,"New Delhi, Delhi",Sporadic tweeter. Mindless re-tweeter. Vainglorious Jaunpuri. Social media radical. Thrash metal devotee.,View
11-11-2016 23:07,@iAnkurSingh,Ankur Singh,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,18537,524,1479,0,No,20-04-2014,,Certified कंधा,View
11-11-2016 23:07,@JustKiddingYaar,Modi Bhakt,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,35,74,1479,0,No,04-10-2016,,Proud to be a Modi Bhakt,View
11-11-2016 23:07,@parron681,RONAK PARIKH,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,138,1176,1479,0,No,24-08-2011,,Every day you learn a new lesson while doing business. Expercience is what it called.,View
11-11-2016 23:07,@Haryanwi__,Sandeep,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,8,30,1479,0,No,29-01-2015,india,भारत जल्द बदलेगा। ऑनेस्ट पॉलिटिक्स।,View
11-11-2016 23:08,@davcolor,Rakesh Dave,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,1438,701,1479,0,No,06-11-2009,"कर्णावती, Gujarat, India","नमस्ते शारदेदेवि सरस्वति मति प्रदे ! वस त्वं मम जिव्हाग्रे सर्व विद्या प्रदाभव !! नमामि देवी नर्मदे ! RSS, BJP ideology follower!",View
11-11-2016 23:08,@siddharth0918,siddharth,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M5),22,23,1479,0,No,17-02-2016,,RTs not endorsement,View
11-11-2016 23:08,@bjppositive,Mukesh,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,275,142,1479,0,No,11-08-2014,Hindustan,"Active BJP member, supporter of Development Model ( Modi Ji) and BJP with positive and progressive thinking.",View
11-11-2016 23:08,@ismavamsi,Surgical V,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,106,321,1479,0,No,31-12-2015,"New Delhi, India",,View
11-11-2016 23:08,@Awachar1983,Shrikant Awachar,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,129,346,1479,0,No,18-02-2016,Mumbai .Nanded.,IRS (Customs and Central Excise)2010 Batch.Jawaharlal Nehru Custom House.Deputy Commissioner.Sainik School Satara.MBBS.BJMC Pune. Federer.Messi.ABD.,View
11-11-2016 23:08,@DrShobha,Dr Shobha,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,95055,1383,1479,0,No,23-12-2009,,"Mother,Columnist,Dreamer, Nationalist; RTs≠Approvals https://t.co/j5xp9GEspw https://t.co/Pj0Qh5bWWz",View
11-11-2016 23:09,@girish_joshig,Girish Joshi,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,606,510,1479,0,No,19-08-2011,Delhi,Entrepreneur enjoying the challenges and rewards offered by everyday of life!,View
11-11-2016 23:09,@WandererSS6,Panun Kashmir,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,2104,456,1479,0,No,03-01-2015,"Jammu And Kashmir, Delhi ",Mkt Research Analyst|Kashmiri Pandit deserted from our paradise|Proud Indian|Believes in do what makes you happy.,View
11-11-2016 23:09,@rahul_mandanna,Rahul Mandanna,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,240,1469,1479,0,No,05-02-2015,"Bangalore, India",A normal five point someone..ardent Chelsea fan....,View
11-11-2016 23:09,@dpk_dr,DeEpAk,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M5),16,43,1479,0,No,20-08-2010,"Greater Noida, INDIA","A born indian🇮🇳 ,a DOCTOR and a sports lover🏆 I hate HATE😈 .. i love LOVE💙.. VIOLENCE 🔫 is my enemy and PEACE ✌ is my friend..",View
11-11-2016 23:09,@Kunthavi5,Kunthavi,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,301,123,1479,0,No,19-01-2016,,,View
11-11-2016 23:09,@6thambUran,ആറാം തമ്പുരാൻ,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,33,203,1479,0,No,07-08-2016,United States,Real secularist and communist..and now strong opposer of modi govt,View
11-11-2016 23:09,@Ram_Krishna15,RamKrishna,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,3455,5000,1479,0,No,23-04-2015,,,View
11-11-2016 23:09,@bhaisaabkoram,THUG_Sa,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,1160,218,1479,0,No,03-09-2015,"Jaipur, Rajasthan",Just Do What You Want To Do Don't Think Thrice[My tweets R Mine]to know More go to #Rajput #BULLETDIERY/#udtichapple /#garmy_bahot_hai /#love_Alien,View
11-11-2016 23:09,@saurabhup,saurabh upadhyay,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,412,794,1479,0,No,17-07-2009,Lucknow,,View
11-11-2016 23:09,@falakshabir02,Falak shabir,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,887,76,1479,0,No,27-03-2014,,| Hard work is Key Of Success!|Businessman|PROUD INDIAN| soon will join army Jai Hind || INDIA|,View
11-11-2016 23:09,@pratikbuddhade1,Gym Curry,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,334,634,1479,0,No,26-06-2013,,"kaise isko jhelu main,kaise iski lelu main",View
11-11-2016 23:09,@darshanvpathak,!! सरकार !!,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,9452,139,1479,0,No,23-08-2011,mumbai,"खूबसूरत तो नाला भी होता है, बस सूअर की नज़र चाहिए",View
11-11-2016 23:09,@pranaytweets,Pranay,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,178,486,1479,0,No,16-02-2010,"New Delhi, India",Movies & TV series addict. Another Dhoni fan.,View
11-11-2016 23:09,@Amit_Ingalagi,Amit Ingalagi,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,140,658,1479,0,No,02-01-2011,Belagavi,"medico,exploring,experimenting, discovering,observing,investigating learning :) want a healthy nation n healthy patients http://t.co/zvlpXTboL1",View
11-11-2016 23:09,@seetharamakota1,Seetharmakotari3716,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,128,183,1479,0,No,03-08-2015,baindur,bskotari,View
11-11-2016 23:09,@BlackPantherUI,Black Panther,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,257,180,1479,0,No,30-07-2016,In wild ,Tweets are my own views 👍,View
11-11-2016 23:10,@razorb108,RazorBlade,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,82,177,1479,0,No,23-08-2014,,India India India and only India. || Country First ||,View
11-11-2016 23:10,@thekinshu,Kinshu Kumar,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,26591,543,1479,0,No,14-06-2011,"नई दिल्ली, भारत","India First for me l Questioning Selective Outrage of Indian Media l Exposing Double Standards of Corrupt Politicians, Journalists, Bureaucracy and Judiciary",View
11-11-2016 23:10,@Carraz70,Carraz70,RT @iamdivratawal: @Salt #rumours what the freak is going on... @IndianExpress,7.97E+17,RRTwerts,1369,1721,5,0,No,30-06-2013,CA,Grand Clearance Sale at CarrazGowns. 70% off. A few days left.,View
11-11-2016 23:10,@topblogger1,top blogger,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,463,163,1479,0,No,24-08-2012,,"धर्मों रक्षति रक्षितः Hindus must be INTOLERANT of Adharma against their brethren ANYWHERE, and fight like a KSHATRIYA against Jehad, Conversions, Naxalism",View
11-11-2016 23:10,@manasdoon,constant_gardner,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,188,299,1479,0,No,27-06-2011,Wellington,"tweets are personal, RT's not always endorsement.",View
11-11-2016 23:10,@piyushkaul,OfficeOfPK,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPhone,763,807,1479,0,No,13-12-2009,New Delhi,"Be with me , to explore me",View
11-11-2016 23:10,@rajatkh84125912,rk,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,52,93,1479,0,No,03-12-2015,India,Student of Data and business analytics... #humanity is d only religion.. #dreamer...,View
11-11-2016 23:10,@RajnishTuli,Rajnish Tuli,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,179,393,1479,0,No,06-01-2010,,,View
11-11-2016 23:10,@E4Panchal,thakela jalebi,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,94,222,1479,0,No,26-05-2015,"Mumbai, India","Pseudo avid reader, I'm the guy who forwards your tweets on WhatsApp, awesome typos available in some of the tweets",View
11-11-2016 23:11,@jemin_p,Jemin PANCHAL,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,30691,390,1479,0,No,11-07-2009,Mumbai,//Responsible To n FOR my SELF ONLY. Not responsible to unverified Assumptions,View
11-11-2016 23:11,@sobandevarajan,soban Babu,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,475,363,1479,0,No,05-01-2013,Hyderabad,Regular guy,View
11-11-2016 23:11,@RingerLactate_,Cashless,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,108,156,1479,0,No,29-12-2015,"New Delhi, India",☣ Bio-hazard ☣,View
11-11-2016 23:11,@karanvivek4u,vivek kumar,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,63,89,1479,0,No,06-03-2014,Delhi,"सच, शुद्ध हो (पूर्ण हो) ऐसा बहुत ही कम होता है। और सच सरल हो, ऐसा तो कभी भी नहीं।",View
11-11-2016 23:11,@InternetHinduz,Karan KS 🇮🇳,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,2159,193,1479,0,No,03-03-2012,Bharat,Hate pseudo-secularists & hypocrites. Music Freak. Passionate Lover. RT's not endorsement.,View
11-11-2016 23:11,@AgnosticAkshay,Shin Chan,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M2),133,79,1479,0,No,31-01-2011,यो! ✌,"┬┴┬┴┤(･_├┬┴┬┴ ॥ काम ना धंधा, बेकार बंदा॥",View
11-11-2016 23:11,@SmithaOne,Smitha Murthy,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,287,254,1479,0,No,16-08-2011,Bangalore,"Jill-of-all-trades, meditator, love good humor and do my best to get all perspectives before I arrive at an opinion.",View
11-11-2016 23:12,@mishravivek4942,बाबा मिश्रा,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,68,33,1479,0,No,25-12-2013,india,भूभाग नहीं सत सत मानव के ह्रदय जितने का निश्चय हिन्दू तन मन हिन्दू जीवन रग रग हिन्दू मेरा परिचय,View
11-11-2016 23:12,@kkmaurya,KK Maurya,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,171,481,1479,0,No,18-09-2009,,Big Data Analytics practitioner.,View
11-11-2016 23:12,@vinod_jhaveri,VeeKay,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,709,2950,1479,0,No,07-02-2014,,Trader | Diverse Interest | Full Time Trader | Argumentative/ RT are not endorsements,View
11-11-2016 23:12,@lohar_dheeraj,Dheeraj Lohar,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,551,952,1479,0,No,30-10-2013,"Ratlam,M.P.","स्वयंसेवक, Proud Hindu, Rightwing, Electrical Engineer @laxyoenergyltd https://t.co/NIv94zeMDb",View
11-11-2016 23:12,@DigitlMarketing,Disha Shah,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,767,1731,1479,0,No,20-12-2013,India,#SocialMediaMarketing,View
11-11-2016 23:12,@Hindustani_Taj,Kabali(Aka)ℹ,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,555,574,1479,0,No,15-08-2015,Ready,Never reject anybody in your life because; Good person gives us happiness & Bad person gives us experience. Both are essential for life.,View
11-11-2016 23:12,@nainawatip,Saint आलू सौदागर,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,247,535,1479,0,No,23-10-2013,Mumbai,"kuch Jasbat abi ankahe hai, Kuch sapne abi adhure hai... #Padai bauji ki icha se aur Naukri do waqt ki roti k liye#",View
11-11-2016 23:13,@kl1208sharma,Beacon of hope,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M5),78,394,1479,0,No,22-12-2013,roorkee,"Cut off one head, Captain shall take its place.",View
11-11-2016 23:13,@shriramkumar21,Shriram Vishwakarma,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,18,139,1479,0,No,18-01-2015,"Patna, Bihar",,View
11-11-2016 23:13,@DhandeUmakant,Umakant Dhande,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,56,364,1479,0,No,13-03-2014,"Pune, India",Proud Indian And Proud To Be born as Hindu भारत माता की जय,View
11-11-2016 23:13,@frustrated222,Frustrated,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M5),110,111,1479,0,No,25-08-2015,,"A common man (not an AAPiya), frustrated by liberals/sickulars. RT not endorsement. Likes don't convey agreement. Advance apology if anything hurts.",View
11-11-2016 23:13,@isahib28,Sahib Dindsa,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Mobile Web (M2),2266,327,1479,0,No,19-12-2014,Hindustan ,"Lost in thoughts that refuse to become words . Foreign Affairs , Cricket .Observer . Narendra Damodar Daas Modi's Fan . Btech . Opinions totally personal.",View
11-11-2016 23:13,@adagio_aria,Aria,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for iPad,2198,263,1479,0,No,08-05-2010,Island of Laputa,"Narcissist, Pessimist, Amorist, Escapist, Misanthropist, Egoist, Fatalist, Nihilist, Hedonist blah blah. tenebrous stygian woman and dissipated wannabe poet.",View
11-11-2016 23:14,@Kul_Swan,Swanand,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,262,375,1479,0,No,21-11-2012,Ichalkaranji / Pune,(Still trying to compose an impressive bio :P ),View
11-11-2016 23:14,@iNeelesh,neelesh patil,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,386,277,1479,0,No,09-11-2009,"Bengaluru,Karnataka.","#ಹಳ್ಳಿಹುಡುಗ.. #Webmethods #consultant #Gadget Junkie #Movie/Music #Lover.#Die hard #fan of #Dravid.ಬದುಕಿದು ಜಟಕ ಬಂಡಿ!#BharatMataKiJai, Live and Let Live.",View
11-11-2016 23:14,@ryanujjwal1,Rajeev Ujjwal,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,36,649,1479,0,No,11-04-2016,New Delhi,Growing up,View
11-11-2016 23:14,@shalabh_kapoor,shalabh kapoor,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter Web Client,272,375,1479,0,No,28-04-2010,LUCKNOW,"Exporter , My tweets are my personal point of view. RT not an endorsement",View
11-11-2016 23:14,@prateek_vr,Prateek Verma,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,6,74,1479,0,No,17-10-2016,,,View
11-11-2016 23:14,@churanchat,Rohan Sharma,"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…",7.97E+17,Twitter for Android,9,64,1479,0,No,13-10-2016,Near You,#IT #Travel #Politics #History,View
